time, alpha, eas, radaralt, verticalspeed, power, pitch 
15.2305049896, 2.15792822838, 320.455294172, 215.760040189, 0.0, 0.0, 0.0581024251878 
15.2405118942, 2.15792822838, 320.455294172, 215.760040189, 0.0, 0.0, 0.0581024251878 
15.2505128384, 2.15792822838, 320.455294172, 215.760040189, 0.0, 0.0, 0.0581024251878 
15.2605168819, 2.09684848785, 320.470094834, 215.221346005, 0.0, 0.0, 0.0801238715649 
15.2705178261, 2.03745794296, 320.485043799, 214.68332814, 0.0, 0.0, 0.0363218449056 
15.2805190086, 1.979570508, 320.500259709, 214.14607866, 0.0, 0.0, 0.079857185483 
15.2905199528, 1.979570508, 320.500259709, 214.14607866, 0.0, 0.0, 0.079857185483 
15.3005650043, 1.979570508, 320.500259709, 214.14607866, 0.0, 0.0, 0.079857185483 
15.3105659485, 1.92245852947, 320.515653584, 213.60932724, 0.0, 0.0, 0.0209340881556 
15.3205749989, 1.92245852947, 320.515653584, 213.60932724, 0.0, 0.0, 0.0209340881556 
